t,x,y,z,u,v,w
2024/10/7 9:56,829.3735376,5927.435457,-3138.282481,-6.157670308,2.788256077,3.643378069
2024/10/7 10:00,-660.8714998,6369.191978,-2158.341676,-6.183933449,0.86982105,4.472102403
2024/10/7 10:04,-2102.190046,6339.607669,-1018.232682,-5.752305443,-1.115165031,4.969652435
2024/10/7 10:08,-3387.756781,5840.393599,197.5051722,-4.893981476,-3.019329588,5.098295603
2024/10/7 10:12,-4422.15051,4908.183992,1398.54627,-3.672193708,-4.700863285,4.847863712
2024/10/7 10:16,-5128.525609,3611.900035,2495.546736,-2.177546039,-6.034264441,4.236679643
2024/10/7 10:20,-5454.405378,2047.636011,3406.866099,-0.521203278,-6.920064883,3.310206447
2024/10/7 10:24,-5375.609342,331.4491914,4064.696961,1.173724402,-7.292399132,2.137488442
2024/10/7 10:28,-4898.008521,-1409.325545,4420.111856,2.781493155,-7.123700863,0.805800715
2024/10/7 10:32,-4057.034466,-3045.538262,4446.661746,4.183001258,-6.426450536,-0.585976124
2024/10/7 10:36,-2915.039507,-4455.760011,4142.314528,5.274385917,-5.25212158,-1.934470248
2024/10/7 10:40,-1556.69704,-5535.253108,3529.627225,5.974638868,-3.687478225,-3.139415947
2024/10/7 10:44,-82.77457401,-6203.740034,2654.114575,6.231478538,-1.848428775,-4.110948632
2024/10/7 10:48,1397.297764,-6411.46242,1580.913705,6.025545339,0.128219575,-4.776470992
2024/10/7 10:52,2773.601202,-6142.976962,389.9448724,5.37216988,2.095107509,-5.086187687
2024/10/7 10:56,3943.984822,-5418.370197,-830.0731343,4.320384164,3.905406025,-5.01708751
2024/10/7 11:00,4821.777446,-4291.752562,-1988.338962,2.949280172,5.424332777,-4.574944437
2024/10/7 11:04,5342.261885,-2847.062722,-2998.839793,1.361476135,6.539642988,-3.793559625
2024/10/7 11:08,5467.380143,-1191.635061,-3786.765414,-0.324933491,7.169791538,-2.731826917
2024/10/7 11:12,5188.374625,551.9000922,-4293.982714,-1.985418139,7.26952901,-1.468899842
2024/10/7 11:16,4526.236208,2254.6946,-4483.195122,-3.498074534,6.832520996,-0.098190034
2024/10/7 11:20,3530.030698,3791.078321,-4340.557886,-4.752210625,5.891338774,1.279456369
2024/10/7 11:24,2273.278138,5047.632415,-3876.617892,-5.655902659,4.514910062,2.562801143
2024/10/7 11:28,848.6532912,5931.396559,-3125.561598,-6.14240871,2.803834557,3.657241681
2024/10/7 11:32,-638.6852902,6376.695644,-2142.80498,-6.175122424,0.883589942,4.481546956
2024/10/7 11:36,-2078.740628,6350.103179,-1001.035294,-5.750669517,-1.104166922,4.973971068
2024/10/7 11:40,-3364.792733,5853.103986,215.0899481,-4.899618353,-3.011984087,5.097177309
2024/10/7 11:44,-4401.370539,4922.170339,1415.209357,-3.684659859,-4.697618107,4.841348104
2024/10/7 11:48,-5111.482124,3626.151994,2510.048068,-2.196038311,-6.035322085,4.225307356
2024/10/7 11:52,-5442.39172,2061.113802,3418.141519,-0.544361049,-6.925426594,3.294867604
2024/10/7 11:56,-5369.54189,343.1572961,4071.928293,1.147639807,-7.301697527,2.119336543
2024/10/7 12:00,-4898.360075,-1400.257996,4422.780518,2.754421301,-7.136273697,0.786163495
2024/10/7 12:04,-4063.797626,-3039.791731,4444.586338,4.156987841,-6.441382047,-0.605624528
2024/10/7 12:08,-2927.716268,-4453.770159,4135.665309,5.251431195,-5.268287986,-1.952712189
2024/10/7 12:12,-1574.344468,-5537.166779,3518.903836,5.956419859,-3.703642744,-3.154918262
2024/10/7 12:16,-104.0901789,-6209.413581,2640.114121,6.219318972,-1.863394825,-4.122579143
2024/10/7 12:20,1373.885473,-6420.471144,1564.682566,6.020342938,0.115554907,-4.783303908
2024/10/7 12:24,2749.824515,-6154.659446,372.7053058,5.374367765,2.085629831,-5.087715735
2024/10/7 12:28,3921.618219,-5431.867835,-847.0335735,4.329859965,3.899865512,-5.013251163
2024/10/7 12:32,4802.488545,-4306.060878,-2003.758363,2.965290604,5.423152975,-4.566023319
2024/10/7 12:36,5327.483994,-2861.120127,-3011.573214,1.38282283,6.54289707,-3.780237403
2024/10/7 12:40,5458.212271,-1204.399613,-3795.870234,-0.299826476,7.177247063,-2.715098718
2024/10/7 12:44,5185.498945,541.3758442,-4298.78675,-1.958411542,7.280629536,-1.450014919
2024/10/7 12:48,4529.870359,2247.194545,-4483.34609,-3.471170978,6.846460342,-0.078535056
2024/10/7 12:52,3539.911337,3787.161006,-4336.044098,-4.727379698,5.907072839,1.298429159
2024/10/7 12:56,2288.684406,5047.592681,-3867.776716,-5.634971744,4.531293945,2.57966122
2024/10/7 13:00,868.455801,5935.249028,-3113.056952,-6.12693552,2.819691341,3.670717181
2024/10/7 13:04,-615.9465484,6384.175838,-2127.574975,-6.166284616,0.897776959,4.490645722
2024/10/7 13:08,-2054.74959,6360.680669,-984.2170553,-5.749137172,-1.092699758,4.978022357
2024/10/7 13:12,-3341.332409,5866.025154,232.2412218,-4.905567612,-3.004043257,5.095895135
2024/10/7 13:16,-4380.202523,4936.503095,1431.424492,-3.697679707,-4.693889275,4.834873706
2024/10/7 13:20,-5094.187335,3640.843439,2524.124144,-2.215101703,-6.036057631,4.214066314
2024/10/7 13:24,-5430.268966,2075.099981,3429.033732,-0.568139067,-6.930547004,3.279752192
2024/10/7 13:28,-5363.51876,355.4113983,4078.840187,1.120919575,-7.310939815,2.101482666
