Time,NADH,ATP
695.22,1.018387716,1.754998827
695.23,1.018294229,1.754972532
695.24,1.01820078,1.75494628
695.25,1.018107394,1.754920078
695.26,1.018014097,1.754893932
695.27,1.017920913,1.75486785
695.28,1.017827868,1.75484184
695.29,1.017734986,1.754815907
695.3,1.017642294,1.75479006
695.31,1.017549815,1.754764305
695.32,1.017457576,1.754738649
695.33,1.017365601,1.754713099
695.34,1.017273914,1.754687663
695.35,1.017182543,1.754662348
695.36,1.01709151,1.754637161
695.37,1.017000843,1.754612108
695.38,1.016910565,1.754587197
695.39,1.016820702,1.754562435
695.4,1.016731278,1.754537829
695.41,1.01664232,1.754513387
695.42,1.016553852,1.754489114
695.43,1.016465898,1.754465019
695.44,1.016378486,1.754441109
695.45,1.016291638,1.75441739
695.46,1.016205381,1.754393869
695.47,1.01611974,1.754370555
695.48,1.016034739,1.754347453
695.49,1.015950404,1.754324571
695.5,1.015866761,1.754301916
695.51,1.015783833,1.754279495
695.52,1.015701646,1.754257315
695.53,1.015620225,1.754235384
695.54,1.015539596,1.754213708
695.55,1.015459783,1.754192294
695.56,1.015380812,1.75417115
695.57,1.015302707,1.754150283
695.58,1.015225494,1.754129699
695.59,1.015149198,1.754109406
695.6,1.015073843,1.754089411
695.61,1.014999456,1.754069721
695.62,1.014926061,1.754050343
695.63,1.014853683,1.754031285
695.64,1.014782347,1.754012552
695.65,1.014712079,1.753994153
695.66,1.014642904,1.753976094
695.67,1.014574846,1.753958383
695.68,1.01450793,1.753941027
695.69,1.014442183,1.753924032
695.7,1.014377629,1.753907406
695.71,1.014314292,1.753891156
695.72,1.014252199,1.753875289
695.73,1.014191374,1.753859813
695.74,1.014131842,1.753844733
695.75,1.014073629,1.753830057
695.76,1.01401676,1.753815773
695.77,1.013961259,1.753801324
695.78,1.013907152,1.753786468
695.79,1.013854463,1.75377121
695.8,1.013803219,1.753755558
695.81,1.013757113,1.75373952
695.82,1.01371151,1.753723101
695.83,1.013664647,1.75370631
695.84,1.013616547,1.753689153
695.85,1.013567232,1.753671638
695.86,1.013516725,1.753653771
695.87,1.013465046,1.753635559
695.88,1.013412219,1.753617011
695.89,1.013358265,1.753598132
695.9,1.013303206,1.75357893
695.91,1.013247065,1.753559412
695.92,1.013189863,1.753539585
695.93,1.013131623,1.753519457
695.94,1.013072367,1.753499033
695.95,1.013012116,1.753478322
695.96,1.012950892,1.75345733
695.97,1.012888719,1.753436065
695.98,1.012825617,1.753414534
695.99,1.01276161,1.753392743
696,1.012696718,1.7533707
696.01,1.012630964,1.753348412
696.02,1.01256437,1.753325885
696.03,1.012496959,1.753303128
696.04,1.012428751,1.753280147
696.05,1.01235977,1.75325695
696.06,1.012290037,1.753233543
696.07,1.012219574,1.753209933
696.08,1.012148404,1.753186127
696.09,1.012076549,1.753162134
696.1,1.01200403,1.753137959
696.11,1.011930869,1.75311361
696.12,1.011857089,1.753089093
696.13,1.011782712,1.753064417
696.14,1.01170776,1.753039588
696.15,1.011632254,1.753014613
696.16,1.011556218,1.752989499
696.17,1.011479672,1.752964254
696.18,1.01140264,1.752938884
696.19,1.011325142,1.752913396
696.2,1.011247202,1.752887799
696.21,1.01116884,1.752862098
696.22,1.01109008,1.752836301
696.23,1.011010944,1.752810414
696.24,1.010931453,1.752784446
696.25,1.010851629,1.752758403
696.26,1.010771494,1.752732292
696.27,1.010691072,1.75270612
696.28,1.010610383,1.752679895
696.29,1.010529449,1.752653623
696.3,1.010448293,1.752627311
696.31,1.010366937,1.752600968
696.32,1.010285403,1.752574599
696.33,1.010203713,1.752548211
696.34,1.010121889,1.752521813
696.35,1.010039953,1.752495411
696.36,1.009957926,1.752469012
696.37,1.009875833,1.752442623
696.38,1.009793693,1.752416251
696.39,1.009711529,1.752389904
696.4,1.009629364,1.752363588
696.41,1.009547219,1.752337311
696.42,1.009465117,1.752311079
696.43,1.009383079,1.7522849
696.44,1.009301128,1.752258781
696.45,1.009219285,1.752232729
696.46,1.009137574,1.752206751
696.47,1.009056014,1.752180854
696.48,1.00897463,1.752155045
696.49,1.008893442,1.752129331
696.5,1.008812474,1.75210372
696.51,1.008731746,1.752078218
696.52,1.008651282,1.752052833
696.53,1.008571102,1.752027572
696.54,1.00849123,1.752002441
696.55,1.008411687,1.751977448
696.56,1.008332495,1.7519526
696.57,1.008253677,1.751927904
696.58,1.008175254,1.751903367
696.59,1.008097248,1.751878997
696.6,1.008019682,1.751854799
696.61,1.007942577,1.751830782
696.62,1.007865957,1.751806953
696.63,1.007789841,1.751783318
696.64,1.007714254,1.751759885
696.65,1.007639216,1.75173666
696.66,1.007564751,1.751713651
696.67,1.007490879,1.751690866
696.68,1.007417623,1.75166831
696.69,1.007345005,1.751645991
696.7,1.007273048,1.751623917
696.71,1.007201772,1.751602094
696.72,1.007131201,1.751580529
696.73,1.007061356,1.75155923
696.74,1.00699226,1.751538203
696.75,1.006923934,1.751517457
696.76,1.0068564,1.751496996
696.77,1.006789681,1.75147683
696.78,1.006723798,1.751456965
696.79,1.006658774,1.751437407
696.8,1.006594631,1.751418165
696.81,1.006531391,1.751399245
696.82,1.006469075,1.751380654
696.83,1.006407707,1.7513624
696.84,1.006347307,1.751344489
696.85,1.006287898,1.751326929
696.86,1.006229503,1.751309726
696.87,1.006172142,1.751292889
696.88,1.006115839,1.751276423
696.89,1.006060615,1.751260336
696.9,1.006006492,1.751244635
696.91,1.005953492,1.751229327
696.92,1.005901638,1.751214419
696.93,1.005850952,1.751199919
696.94,1.005801455,1.751181009
696.95,1.00575317,1.751159073
696.96,1.005706118,1.75113653
696.97,1.005660322,1.751113389
696.98,1.005615973,1.751089662
696.99,1.005572681,1.751065359
697,1.00552816,1.751040491
697.01,1.005482432,1.751015068
697.02,1.005435518,1.750989101
697.03,1.005387439,1.750962601
697.04,1.005338218,1.750935579
697.05,1.005287874,1.750908044
697.06,1.00523643,1.750880008
697.07,1.005183907,1.750851481
697.08,1.005130325,1.750822474
697.09,1.005075707,1.750792997
697.1,1.005020074,1.750763062
697.11,1.004963446,1.750732679
697.12,1.004905845,1.750701857
697.13,1.004847293,1.750670609
697.14,1.004787811,1.750638945
697.15,1.00472742,1.750606875
697.16,1.004666141,1.75057441
697.17,1.004603995,1.750541561
697.18,1.004541005,1.750508338
697.19,1.004477191,1.750474751
697.2,1.004412575,1.750440813
697.21,1.004347177,1.750406532
697.22,1.00428102,1.750371921
697.23,1.004214124,1.750336988
697.24,1.004146511,1.750301746
697.25,1.004078201,1.750266205
697.26,1.004009218,1.750230374
697.27,1.003939581,1.750194266
697.28,1.003869311,1.750157891
697.29,1.003798432,1.750121259
697.3,1.003726962,1.75008438
697.31,1.003654925,1.750047266
697.32,1.00358234,1.750009928
697.33,1.00350923,1.749972375
697.34,1.003435616,1.749934619
697.35,1.003361519,1.749896669
697.36,1.00328696,1.749858538
697.37,1.003211961,1.749820235
697.38,1.003136543,1.74978177
697.39,1.003060727,1.749743156
697.4,1.002984535,1.749704402
697.41,1.002907987,1.749665518
697.42,1.002831106,1.749626516
697.43,1.002753912,1.749587407
697.44,1.002676427,1.7495482
697.45,1.002598671,1.749508907
697.46,1.002520668,1.749469537
697.47,1.002442436,1.749430103
697.48,1.002363999,1.749390614
697.49,1.002285377,1.749351081
697.5,1.002206591,1.749311514
697.51,1.002127664,1.749271925
697.52,1.002048615,1.749232324
697.53,1.001969467,1.749192721
697.54,1.001890241,1.749153128
697.55,1.001810957,1.749113554
697.56,1.001731638,1.749074011
697.57,1.001652305,1.749034509
697.58,1.001572978,1.748995058
697.59,1.00149368,1.74895567
697.6,1.001414431,1.748916355
697.61,1.001335253,1.748877124
697.62,1.001256167,1.748837987
697.63,1.001177195,1.748798955
697.64,1.001098357,1.748760039
697.65,1.001019675,1.748721248
697.66,1.000941171,1.748682595
697.67,1.000862865,1.748644089
697.68,1.000784779,1.748605741
697.69,1.000706934,1.748567562
697.7,1.000629352,1.748529562
697.71,1.000552054,1.748491753
697.72,1.000475061,1.748454144
697.73,1.000398394,1.748416746
697.74,1.000322075,1.74837957
697.75,1.000246125,1.748342627
697.76,1.000170565,1.748305927
697.77,1.000095416,1.748269481
697.78,1.000020701,1.7482333
697.79,0.99994644,1.748197393
697.8,0.999872654,1.748161772
697.81,0.999799365,1.748126448
697.82,0.999726595,1.748091431
697.83,0.999654363,1.748056731
697.84,0.999582693,1.74802236
697.85,0.999511604,1.747988328
697.86,0.999441119,1.747954645
697.87,0.999371258,1.747921323
697.88,0.999302043,1.747888371
697.89,0.999233495,1.747855801
697.9,0.999165636,1.747823623
697.91,0.999098487,1.747791848
697.92,0.999032068,1.747760486
697.93,0.998966402,1.747729548
697.94,0.99890151,1.747699045
697.95,0.998837413,1.747668988
697.96,0.998774131,1.747639386
697.97,0.998711688,1.747610251
697.98,0.998650103,1.747581593
697.99,0.998589399,1.747553423
698,0.998529596,1.747525751
698.01,0.998470716,1.747498589
698.02,0.99841278,1.747471946
698.03,0.998355809,1.747445834
698.04,0.998299825,1.747420263
698.05,0.998244849,1.747395244
698.06,0.998190902,1.747370786
698.07,0.998138006,1.747346902
698.08,0.998086182,1.747323602
698.09,0.99803545,1.747300896
698.1,0.997985834,1.747278794
698.11,0.997937353,1.747256749
698.12,0.997890029,1.747227971
698.13,0.997843883,1.747198375
698.14,0.997798937,1.747167975
698.15,0.997755212,1.747136784
698.16,0.99772203,1.747104818
698.17,0.997697008,1.74707209
698.18,0.99767129,1.747038614
698.19,0.997644887,1.747004405
698.2,0.997617811,1.746969477
698.21,0.997590074,1.746933844
698.22,0.997561689,1.74689752
698.23,0.997532668,1.746860519
698.24,0.997503023,1.746822856
698.25,0.997472766,1.746784545
698.26,0.997441909,1.746745599
698.27,0.997410464,1.746706034
698.28,0.997378445,1.746665863
698.29,0.997345862,1.7466251
698.3,0.997312728,1.74658376
698.31,0.997279055,1.746541857
698.32,0.997244855,1.746499405
698.33,0.997210141,1.746456418
698.34,0.997174925,1.74641291
698.35,0.997139218,1.746368896
698.36,0.997103034,1.74632439
698.37,0.997066383,1.746279405
698.38,0.997029279,1.746233957
698.39,0.996991734,1.746188059
698.4,0.996953759,1.746141725
698.41,0.996915367,1.74609497
698.42,0.99687657,1.746047808
698.43,0.996837381,1.746000253
698.44,0.99679781,1.74595232
698.45,0.996757871,1.745904021
698.46,0.996717576,1.745855372
698.47,0.996676937,1.745806387
698.48,0.996635966,1.74575708
698.49,0.996594675,1.745707465
698.5,0.996553076,1.745657556
698.51,0.996511182,1.745607368
698.52,0.996469005,1.745556914
698.53,0.996426556,1.74550621
698.54,0.996383849,1.745455268
698.55,0.996340895,1.745404104
698.56,0.996297706,1.745352731
698.57,0.996254295,1.745301163
698.58,0.996210674,1.745249415
698.59,0.996166855,1.745197502
698.6,0.996122849,1.745145436
698.61,0.99607867,1.745093233
698.62,0.99603433,1.745040906
698.63,0.99598984,1.74498847
698.64,0.995945213,1.744935938
698.65,0.995900461,1.744883326
698.66,0.995855595,1.744830647
698.67,0.99581063,1.744777916
698.68,0.995765575,1.744725146
698.69,0.995720445,1.744672351
698.7,0.99567525,1.744619547
698.71,0.995630003,1.744566747
698.72,0.995584716,1.744513965
698.73,0.995539402,1.744461216
698.74,0.995494072,1.744408513
698.75,0.995448738,1.744355872
698.76,0.995403414,1.744303305
698.77,0.995358111,1.744250828
698.78,0.99531284,1.744198454
698.79,0.995267615,1.744146198
698.8,0.995222448,1.744094073
698.81,0.99517735,1.744042094
698.82,0.995132334,1.743990276
698.83,0.995087413,1.743938632
698.84,0.995042597,1.743887176
698.85,0.9949979,1.743835924
698.86,0.994953333,1.743784888
698.87,0.994908909,1.743734083
698.88,0.99486464,1.743683523
698.89,0.994820538,1.743633223
698.9,0.994776615,1.743583197
698.91,0.994732883,1.743533458
698.92,0.994689355,1.743484021
698.93,0.994646043,1.743434901
698.94,0.994602959,1.74338611
698.95,0.994560115,1.743337665
698.96,0.994517523,1.743289578
698.97,0.994475195,1.743241864
698.98,0.994433144,1.743194537
698.99,0.994391382,1.743147611
699,0.994349921,1.743101101
699.01,0.994308773,1.743055021
699.02,0.99426795,1.743009384
699.03,0.994227465,1.742964205
699.04,0.994187329,1.742919499
699.05,0.994147555,1.742875278
699.06,0.994108155,1.742831559
699.07,0.994069141,1.742788354
699.08,0.994030525,1.742745678
699.09,0.99399232,1.742703545
699.1,0.993954538,1.742661969
699.11,0.99391719,1.742620965
699.12,0.993880289,1.742580547
699.13,0.993843848,1.742540728
699.14,0.993807877,1.742501524
699.15,0.993772391,1.742462947
699.16,0.993737399,1.742425013
699.17,0.993702916,1.742387736
699.18,0.993668953,1.742351129
699.19,0.993635522,1.742315207
699.2,0.993602635,1.742279985
699.21,0.993570305,1.742245475
699.22,0.993538543,1.742211693
699.23,0.993507363,1.742178653
699.24,0.993476775,1.742146369
699.25,0.993446793,1.742114855
699.26,0.993417428,1.742084124
699.27,0.993388692,1.742054193
699.28,0.993360598,1.742025074
699.29,0.993333158,1.741992959
699.3,0.993306384,1.741956547
699.31,0.993280289,1.74191912
699.32,0.993254884,1.741880695
699.33,0.993230181,1.74184129
699.34,0.99321128,1.741800923
699.35,0.993192304,1.741759611
699.36,0.993172808,1.741717372
699.37,0.993152802,1.741674224
699.38,0.993132295,1.741630184
699.39,0.993111297,1.741585271
699.4,0.993089816,1.741539502
699.41,0.993067861,1.741492895
699.42,0.993045442,1.741445467
699.43,0.993022568,1.741397237
699.44,0.992999248,1.741348221
699.45,0.992975491,1.741298439
699.46,0.992951305,1.741247906
699.47,0.992926701,1.741196642
699.48,0.992901688,1.741144664
699.49,0.992876274,1.741091989
699.5,0.992850469,1.741038636
699.51,0.992824281,1.740984621
699.52,0.99279772,1.740929964
699.53,0.992770796,1.740874681
699.54,0.992743516,1.74081879
699.55,0.992715891,1.74076231
699.56,0.992687929,1.740705257
699.57,0.99265964,1.740647649
699.58,0.992631032,1.740589505
699.59,0.992602115,1.740530841
699.6,0.992572899,1.740471676
699.61,0.992543391,1.740412028
699.62,0.992513601,1.740351913
699.63,0.992483539,1.740291351
699.64,0.992453213,1.740230358
699.65,0.992422633,1.740168952
699.66,0.992391807,1.740107151
699.67,0.992360745,1.740044973
699.68,0.992329456,1.739982436
699.69,0.99229795,1.739919556
699.7,0.992266234,1.739856353
699.71,0.992234319,1.739792843
699.72,0.992202213,1.739729045
699.73,0.992169926,1.739664975
699.74,0.992137467,1.739600653
699.75,0.992104844,1.739536095
699.76,0.992072067,1.739471319
699.77,0.992039146,1.739406344
699.78,0.992006089,1.739341186
699.79,0.991972905,1.739275864
699.8,0.991939603,1.739210395
699.81,0.991906194,1.739144796
699.82,0.991872685,1.739079087
699.83,0.991839085,1.739013284
699.84,0.991805405,1.738947405
699.85,0.991771653,1.738881467
699.86,0.991737838,1.73881549
699.87,0.99170397,1.73874949
699.88,0.991670057,1.738683484
699.89,0.991636109,1.738617492
699.9,0.991602134,1.73855153
699.91,0.991568143,1.738485616
699.92,0.991534143,1.738419768
699.93,0.991500145,1.738354004
699.94,0.991466157,1.738288341
699.95,0.991432188,1.738222798
699.96,0.991398248,1.738157391
699.97,0.991364345,1.738092139
699.98,0.99133049,1.738027059
699.99,0.99129669,1.73796217
700,0.991262955,1.737897488
700.01,0.991229294,1.737833031
700.02,0.991195717,1.737768818
700.03,0.991162232,1.737704866
700.04,0.991128849,1.737641192
700.05,0.991095577,1.737577815
700.06,0.991062424,1.737514752
700.07,0.9910294,1.737452021
700.08,0.990996514,1.73738964
700.09,0.990963776,1.737327626
700.1,0.990931194,1.737265997
700.11,0.990898777,1.73720477
700.12,0.990866535,1.737143965
700.13,0.990834476,1.737083597
700.14,0.990802611,1.737023686
700.15,0.990770947,1.736964248
700.16,0.990739495,1.736905302
700.17,0.990708262,1.736846865
700.18,0.99067726,1.736788955
700.19,0.990646495,1.736731589
700.2,0.990615978,1.736674786
700.21,0.990585718,1.736618563
700.22,0.990555724,1.736562938
700.23,0.990526005,1.736507928
700.24,0.99049657,1.736453551
700.25,0.990467428,1.736399826
700.26,0.990438588,1.736346769
700.27,0.990410061,1.736294399
700.28,0.990381853,1.736242733
700.29,0.990353976,1.736191789
700.3,0.990326437,1.736141584
700.31,0.990299246,1.736092137
700.32,0.990272413,1.736043465
700.33,0.990245946,1.735995586
700.34,0.990219854,1.735948517
700.35,0.990194147,1.735902277
700.36,0.990168833,1.735856883
700.37,0.990143922,1.735812352
700.38,0.990119423,1.735768703
700.39,0.990095346,1.735725953
700.4,0.990071698,1.73568412
700.41,0.99004849,1.735643222
700.42,0.99002573,1.735603276
700.43,0.990003427,1.7355643
700.44,0.989981592,1.735526312
700.45,0.989960232,1.73548933
700.46,0.989939357,1.735453371
700.47,0.989918976,1.735397449
700.48,0.989899098,1.735338491
700.49,0.989879733,1.735277921
700.5,0.989860889,1.735215767
700.51,0.989844513,1.735152057
700.52,0.989832072,1.735086819
700.53,0.989819282,1.735020082
700.54,0.989806148,1.734951874
700.55,0.989792676,1.734882224
700.56,0.989778873,1.734811159
700.57,0.989764744,1.734738709
700.58,0.989750296,1.734664902
700.59,0.989735535,1.734589765
700.6,0.989720467,1.734513328
700.61,0.989705097,1.734435618
700.62,0.989689433,1.734356665
700.63,0.98967348,1.734276496
700.64,0.989657244,1.73419514
700.65,0.989640731,1.734112625
700.66,0.989623947,1.734028979
700.67,0.989606899,1.733944232
700.68,0.989589593,1.733858411
700.69,0.989572034,1.733771544
700.7,0.989554229,1.73368366
700.71,0.989536184,1.733594788
700.72,0.989517904,1.733504956
700.73,0.989499397,1.733414192
700.74,0.989480668,1.733322524
700.75,0.989461722,1.733229981
700.76,0.989442567,1.733136591
700.77,0.989423208,1.733042383
700.78,0.989403652,1.732947385
700.79,0.989383904,1.732851625
700.8,0.989363971,1.732755131
700.81,0.989343858,1.732657933
700.82,0.989323572,1.732560059
700.83,0.989303119,1.732461535
700.84,0.989282505,1.732362393
700.85,0.989261736,1.732262658
700.86,0.989240817,1.732162361
700.87,0.989219756,1.732061528
700.88,0.989198559,1.73196019
700.89,0.98917723,1.731858373
700.9,0.989155777,1.731756107
700.91,0.989134206,1.731653419
700.92,0.989112522,1.731550339
700.93,0.989090731,1.731446894
700.94,0.989068841,1.731343112
700.95,0.989046856,1.731239023
700.96,0.989024784,1.731134654
700.97,0.989002629,1.731030035
700.98,0.988980398,1.730925192
700.99,0.988958098,1.730820155
701,0.988935734,1.730714953
701.01,0.988913312,1.730609612
701.02,0.988890838,1.730504162
701.03,0.988868319,1.730398632
701.04,0.988845761,1.730293049
701.05,0.98882317,1.730187441
701.06,0.988800551,1.730081838
701.07,0.988777911,1.729976268
701.08,0.988755256,1.729870758
701.09,0.988732592,1.729765338
701.1,0.988709925,1.729660035
701.11,0.988687262,1.729554878
701.12,0.988664607,1.729449896
701.13,0.988641969,1.729345116
701.14,0.988619351,1.729240568
701.15,0.988596761,1.729136279
701.16,0.988574205,1.729032278
701.17,0.988551688,1.728928593
701.18,0.988529218,1.728825253
701.19,0.988506799,1.728722286
701.2,0.988484438,1.72861972
701.21,0.988462141,1.728517584
701.22,0.988439914,1.728415905
701.23,0.988417764,1.728314714
701.24,0.988395696,1.728214037
701.25,0.988373716,1.728113903
701.26,0.988351831,1.72801434
701.27,0.988330046,1.727915378
701.28,0.988308368,1.727817044
701.29,0.988286803,1.727719366
701.3,0.988265357,1.727622374
701.31,0.988244035,1.727526094
701.32,0.988222845,1.727430557
701.33,0.988201791,1.727335789
701.34,0.988180881,1.72724182
701.35,0.98816012,1.727148678
701.36,0.988139515,1.727056391
701.37,0.98811907,1.726964988
701.38,0.988098794,1.726874496
701.39,0.988078691,1.726784945
701.4,0.988058767,1.726696362
701.41,0.98803903,1.726608777
701.42,0.988019484,1.726522216
701.43,0.988000136,1.72643671
701.44,0.987980992,1.726352285
701.45,0.987962058,1.726268971
701.46,0.987943341,1.726186796
701.47,0.987924846,1.726105788
701.48,0.987906579,1.726025976
701.49,0.987888547,1.725947388
701.5,0.987870755,1.725870052
701.51,0.987853209,1.725793996
701.52,0.987835917,1.72571925
701.53,0.987818883,1.725645841
701.54,0.987802114,1.725573798
701.55,0.987785616,1.725503149
701.56,0.987769396,1.725433922
701.57,0.987753458,1.725366147
701.58,0.987737809,1.72529985
701.59,0.987722456,1.725235061
701.6,0.987707405,1.725171808
701.61,0.98769266,1.72511012
701.62,0.98767823,1.725050024
701.63,0.987664118,1.724991549
701.64,0.987650333,1.724937079
701.65,0.98763688,1.72488631
701.66,0.987623764,1.724834115
701.67,0.987610992,1.724780521
701.68,0.987598571,1.72472555
701.69,0.987596365,1.724669229
701.7,0.987597937,1.724611582
701.71,0.987599554,1.724552633
701.72,0.987601212,1.724492408
701.73,0.987602913,1.724430932
701.74,0.987604655,1.724368229
701.75,0.987606437,1.724304324
701.76,0.987608259,1.724239242
701.77,0.987610119,1.724173007
701.78,0.987612018,1.724105645
701.79,0.987613954,1.724037181
701.8,0.987615927,1.723967639
701.81,0.987617935,1.723897043
701.82,0.987619979,1.72382542
701.83,0.987622056,1.723752793
701.84,0.987624168,1.723679188
701.85,0.987626312,1.723604629
701.86,0.987628488,1.723529141
701.87,0.987630695,1.723452749
701.88,0.987632933,1.723375478
701.89,0.9876352,1.723297353
701.9,0.987637497,1.723218397
701.91,0.987639821,1.723138637
701.92,0.987642173,1.723058097
701.93,0.987644552,1.722976802
701.94,0.987646957,1.722894777
701.95,0.987649387,1.722812046
701.96,0.987651841,1.722728634
701.97,0.987654319,1.722644567
701.98,0.987656819,1.722559868
701.99,0.987659342,1.722474564
702,0.987661887,1.722388678
702.01,0.987664451,1.722302235
702.02,0.987667036,1.722215261
702.03,0.98766964,1.722127779
702.04,0.987672262,1.722039816
702.05,0.987674901,1.721951395
702.06,0.987677558,1.721862542
702.07,0.98768023,1.721773281
702.08,0.987682918,1.721683637
702.09,0.98768562,1.721593635
702.1,0.987688336,1.7215033
702.11,0.987691065,1.721412657
702.12,0.987693806,1.72132173
702.13,0.987696558,1.721230544
702.14,0.987699322,1.721139125
702.15,0.987702095,1.721047496
702.16,0.987704877,1.720955683
702.17,0.987707668,1.720863711
702.18,0.987710467,1.720771604
702.19,0.987713272,1.720679387
702.2,0.987716084,1.720587085
702.21,0.987718901,1.720494723
702.22,0.987721722,1.720402326
702.23,0.987724547,1.720309918
702.24,0.987727376,1.720217524
702.25,0.987730207,1.72012517
702.26,0.987733039,1.720032879
702.27,0.987735872,1.719940677
702.28,0.987738706,1.719848589
702.29,0.987741538,1.719756639
702.3,0.987744369,1.719664853
702.31,0.987747198,1.719573254
702.32,0.987750024,1.719481868
702.33,0.987752846,1.71939072
702.34,0.987755664,1.719299835
702.35,0.987758476,1.719209236
702.36,0.987761283,1.71911895
702.37,0.987764082,1.719029001
702.38,0.987766874,1.718939414
702.39,0.987769658,1.718850213
702.4,0.987772432,1.718761423
702.41,0.987775197,1.71867307
702.42,0.987777951,1.718585178
702.43,0.987780694,1.718497772
702.44,0.987783425,1.718410876
702.45,0.987786143,1.718324516
702.46,0.987788847,1.718238716
702.47,0.987791537,1.718153502
702.48,0.987794211,1.718068897
702.49,0.98779687,1.717984928
702.5,0.987799512,1.717901617
702.51,0.987802137,1.717818992
702.52,0.987804743,1.717737075
702.53,0.987807331,1.717655893
702.54,0.987809898,1.717575469
702.55,0.987812445,1.71749583
702.56,0.987814971,1.717416999
702.57,0.987817475,1.717339001
702.58,0.987819957,1.717261861
702.59,0.987822414,1.717185604
702.6,0.987824848,1.717110255
702.61,0.987827256,1.717035839
702.62,0.987829639,1.716962381
702.63,0.987831995,1.716889904
702.64,0.987834323,1.716818435
702.65,0.987836624,1.716747997
702.66,0.987838895,1.716678617
702.67,0.987841138,1.716610317
702.68,0.987843349,1.716543125
702.69,0.98784553,1.716477063
702.7,0.987847679,1.716412158
702.71,0.987849795,1.716348433
702.72,0.987851877,1.716285914
702.73,0.987853926,1.716224625
702.74,0.987855939,1.716164592
702.75,0.987857917,1.716105839
702.76,0.987859858,1.716048391
702.77,0.987861763,1.715992273
702.78,0.987863629,1.715937509
702.79,0.987865456,1.715884124
702.8,0.987867244,1.715832144
702.81,0.987868992,1.715781593
702.82,0.987870698,1.715720285
702.83,0.987872363,1.715654223
702.84,0.987873985,1.715586342
702.85,0.987875564,1.715516674
702.86,0.987878857,1.715445251
702.87,0.98789432,1.715372104
702.88,0.987910222,1.715297267
702.89,0.987926555,1.71522077
702.9,0.987943312,1.715142646
702.91,0.987960484,1.715062926
702.92,0.987978065,1.714981643
702.93,0.987996046,1.714898828
702.94,0.98801442,1.714814514
702.95,0.98803318,1.714728731
702.96,0.988052318,1.714641513
702.97,0.988071826,1.71455289
702.98,0.988091696,1.714462896
702.99,0.988111922,1.714371561
703,0.988132495,1.714278918
703.01,0.988153407,1.714184999
703.02,0.988174652,1.714089835
703.03,0.988196222,1.713993459
703.04,0.988218108,1.713895902
703.05,0.988240304,1.713797196
703.06,0.988262802,1.713697374
703.07,0.988285593,1.713596466
703.08,0.988308672,1.713494506
703.09,0.988332029,1.713391524
703.1,0.988355658,1.713287554
703.11,0.98837955,1.713182626
703.12,0.988403699,1.713076773
703.13,0.988428096,1.712970026
703.14,0.988452734,1.712862418
703.15,0.988477605,1.712753981
703.16,0.988502702,1.712644745
703.17,0.988528017,1.712534744
703.18,0.988553542,1.712424009
703.19,0.988579271,1.712312572
703.2,0.988605194,1.712200465
703.21,0.988631306,1.71208772
703.22,0.988657597,1.711974369
703.23,0.988684061,1.711860443
703.24,0.98871069,1.711745975
703.25,0.988737476,1.711630996
703.26,0.988764411,1.711515539
703.27,0.988791489,1.711399635
703.28,0.988818701,1.711283317
703.29,0.98884604,1.711166616
703.3,0.988873498,1.711049563
703.31,0.988901068,1.710932192
703.32,0.988928741,1.710814534
703.33,0.988956511,1.71069662
703.34,0.98898437,1.710578484
703.35,0.98901231,1.710460155
703.36,0.989040324,1.710341668
703.37,0.989068403,1.710223053
703.38,0.989096541,1.710104342
703.39,0.98912473,1.709985567
703.4,0.989152962,1.709866761
703.41,0.989181229,1.709747955
703.42,0.989209524,1.709629181
703.43,0.98923784,1.70951047
703.44,0.989266168,1.709391856
703.45,0.989294502,1.709273369
703.46,0.989322832,1.709155043
703.47,0.989351153,1.709036907
703.48,0.989379456,1.708918995
703.49,0.989407734,1.708801339
703.5,0.989435979,1.70868397
703.51,0.989464183,1.70856692
703.52,0.989492339,1.708450221
703.53,0.98952044,1.708333905
703.54,0.989548477,1.708218004
703.55,0.989576443,1.708102551
703.56,0.98960433,1.707987575
703.57,0.989632132,1.707873111
703.58,0.989659839,1.707759189
703.59,0.989687445,1.707645842
703.6,0.989714943,1.707533101
703.61,0.989742323,1.707420999
703.62,0.989769579,1.707309566
703.63,0.989796704,1.707198836
703.64,0.989823689,1.70708884
703.65,0.989850527,1.70697961
703.66,0.989877211,1.706871178
703.67,0.989903732,1.706763576
703.68,0.989930083,1.706656836
703.69,0.989956257,1.706550989
703.7,0.989982246,1.706446067
703.71,0.990008042,1.706342104
703.72,0.990033638,1.706239129
703.73,0.990059026,1.706137176
703.74,0.990084199,1.706036276
703.75,0.990109148,1.705936461
703.76,0.990133867,1.705837763
703.77,0.990158347,1.705740214
703.78,0.990182582,1.705643846
703.79,0.990206563,1.705548691
703.8,0.990230283,1.70545478
703.81,0.990253734,1.705362146
703.82,0.990276909,1.705270821
703.83,0.990299799,1.705180836
703.84,0.990322399,1.705092223
703.85,0.990344699,1.705005014
703.86,0.990366692,1.704919242
703.87,0.990388371,1.704834937
703.88,0.990409728,1.704752133
703.89,0.990430755,1.70467086
703.9,0.990451446,1.704591152
703.91,0.990471791,1.704513039
703.92,0.990491784,1.704436553
703.93,0.990511417,1.704361727
703.94,0.990530682,1.704288593
703.95,0.990549572,1.704217182
703.96,0.99056808,1.704147526
